3306,63430.1084,0.0,0.0,63857.884521484375
3307,141104.292,0.0,0.0,141747.0614013672
3315,176423.60677999986,0.0,0.0,177437.18908691406
3318,0.0,0.0,0.0,0.0
3319,0.0,0.0,0.0,0.0
3333,95191.63620000007,0.0,0.0,96939.76803588867
3353,19659.355174459983,0.0,0.0,20179.432739257812
3355,317460.87399999995,0.0,0.0,326233.0361328125
3359,250853.58820000011,0.0,0.0,258347.40087890625
3218,566.5060000000012,0.0,0.0,563.906005859375
3361,213749.31401999923,0.0,0.0,219819.47247314453
3363,247929.8310999996,0.0,0.0,249658.74267578125
3377,0.0,0.0,0.0,0.0
3378,57222.84199999971,0.0,0.0,58419.088134765625
3379,167010.59990000026,0.0,0.0,169654.6610107422
3384,130304.64869999955,0.0,0.0,132407.20751953125
3389,369343.96449999814,0.0,0.0,375242.87048339844
3390,178003.21939999843,0.0,0.0,180400.41247558594
3403,313314.8435000004,0.0,0.0,314867.5458984375
3404,739.8772999998182,0.0,0.0,733.7642822265625
3405,121206.33396000136,0.0,0.0,122090.22509765625
3406,94958.51890000049,0.0,0.0,95967.35412597656
3407,256674.04077000264,0.0,0.0,258419.4072265625
3408,316258.2747699972,0.0,0.0,318140.3552246094
3409,98730.87529999902,0.0,0.0,99400.10998535156
3410,0.0,0.0,0.0,0.0
3266,55696.275900000015,0.0,0.0,57999.22229003906
3262,22527.88399999997,0.0,0.0,23499.108459472656
3261,63395.58220000002,0.0,0.0,66925.4072265625
3269,15026.711390999932,0.0,0.0,15352.227294921875
3267,19933.560400000017,0.0,0.0,20530.682678222656
3270,6734.5098664000025,0.0,0.0,6954.616455078125
3280,0.0,0.0,0.0,0.0
3288,644.903999999995,0.0,0.0,660.8429565429688
3285,0.0,0.0,0.0,0.0
3282,2189.6790000000046,0.0,0.0,2210.5076904296875
3281,0.0,0.0,0.0,0.0
3279,0.0,0.0,0.0,0.0
3278,0.0,0.0,0.0,0.0
3411,112637.03299999889,0.0,0.0,113454.28680419922
3418,0.0,0.0,0.0,0.0
3421,7792.721999999601,0.0,0.0,7811.47119140625
3422,127899.2597500002,0.0,0.0,128822.3828125
3429,83970.39259999944,0.0,0.0,86924.46557617188
3431,51047.6883999994,0.0,0.0,53032.671630859375
3432,459499.10205000313,0.0,0.0,475121.89099121094
3433,153092.4840000011,0.0,0.0,158360.19116210938
3434,476657.92000000644,0.0,0.0,491905.4343261719
3435,482336.715800005,0.0,0.0,497515.2490234375
3436,252979.3087000046,0.0,0.0,261009.63732910156
3437,0.0,0.0,0.0,0.0
3441,30313.13000000082,0.0,0.0,31229.9404296875
3442,440315.041000003,0.0,0.0,454273.1423339844
3443,0.0,0.0,0.0,0.0
3449,123167.2305096006,0.0,0.0,126954.15478515625
3456,0.0,0.0,0.0,0.0
3457,0.0,0.0,0.0,0.0
3459,298606.4862999972,0.0,0.0,308249.63134765625
3460,10757.476825399324,0.0,0.0,11122.363037109375
3461,303928.02449999936,0.0,0.0,313857.0993652344
3462,316154.4456999991,0.0,0.0,326331.7458496094
3463,206814.90970000438,0.0,0.0,213511.58129882812
3464,466729.61430544406,0.0,0.0,480977.52978515625
3465,501447.63681999873,0.0,0.0,517992.38537597656
3466,401681.3416299969,0.0,0.0,414634.82470703125
3467,258355.7502000034,0.0,0.0,266760.4567871094
3469,309717.38800000213,0.0,0.0,319874.90826416016
3480,512423.30969998986,0.0,0.0,529982.8089599609
3482,500667.0795000028,0.0,0.0,516755.41009521484
3484,350775.26822000183,0.0,0.0,362363.2741699219
3485,531159.6117000058,0.0,0.0,544408.8093261719
3488,487998.33550000377,0.0,0.0,499258.7579345703
3490,486574.85459999926,0.0,0.0,498765.68380737305
3492,65708.45530000143,0.0,0.0,67217.44604492188
3493,250176.46769999713,0.0,0.0,255997.17443847656
3499,101565.89700000174,0.0,0.0,102382.14599609375
3500,26271.729999998584,0.0,0.0,26372.782836914062
3501,351529.51670000143,0.0,0.0,354642.54431152344
3505,234227.04260000028,0.0,0.0,236196.2244873047
3506,394108.55329999886,0.0,0.0,397322.7071533203
3507,396189.0789000001,0.0,0.0,400259.04626464844
3508,214959.94129999913,0.0,0.0,217751.27661132812
3512,366589.87369999103,0.0,0.0,370893.4812011719
3513,419419.3328999933,0.0,0.0,425191.17041015625
3517,69822.67337975092,0.0,0.0,70763.29382324219
3518,69922.84048455395,0.0,0.0,70883.486328125
3519,62089.69140000269,0.0,0.0,62956.352478027344
3520,415978.5972000081,0.0,0.0,422282.4953613281
3521,328394.74240000173,0.0,0.0,332767.2235107422
3522,371931.44279999845,0.0,0.0,377468.82373046875
3526,319075.06499998644,0.0,0.0,322120.16638183594
3527,137605.29870000482,0.0,0.0,139312.49670410156
3528,297080.8050000034,0.0,0.0,298524.98779296875
3529,226663.72037999332,0.0,0.0,227282.875
3530,257016.1386000067,0.0,0.0,257935.36206054688
3531,222993.73770000413,0.0,0.0,223625.13159179688
3532,252445.41699998826,0.0,0.0,253085.97802734375
3533,205702.5119999908,0.0,0.0,206317.8896484375
3534,151574.89799999446,0.0,0.0,151491.0166015625
3535,152704.27399999276,0.0,0.0,152624.03955078125
3536,14353.692699998617,0.0,0.0,14277.155670166016
3537,0.0,0.0,0.0,0.0
3538,429526.33399999514,0.0,0.0,440091.27587890625
3540,425902.6457000002,0.0,0.0,435367.7391357422
3542,108303.0380999893,0.0,0.0,110886.04052734375
3544,304114.79620001465,0.0,0.0,304839.7653808594
3545,256194.3704000078,0.0,0.0,256885.75390625
3547,227236.74820001796,0.0,0.0,228009.63134765625
3548,218922.66308299825,0.0,0.0,219604.84045410156
3698,273249.97120001167,0.0,0.0,274901.6121826172
3699,91078.05053999275,0.0,0.0,91720.84497070312
3700,66879.84219999611,0.0,0.0,67385.50744628906
3702,335336.14900001884,0.0,0.0,337210.91162109375
3705,8752.434000000358,0.0,0.0,8906.48974609375
3708,8831.11499999836,0.0,0.0,9094.897827148438
3709,291739.5638999976,0.0,0.0,292347.20446777344
3711,40340.04919999465,0.0,0.0,41380.015869140625
3712,376200.72543079406,0.0,0.0,387185.6384277344
3719,75401.30069999397,0.0,0.0,76502.84057617188
3720,86237.25420000032,0.0,0.0,87991.22668457031
3722,38670.938300002366,0.0,0.0,39627.06384277344
3735,0.0,0.0,0.0,0.0
3736,242299.6939999871,0.0,0.0,248896.80926513672
3738,321824.2960999869,0.0,0.0,329240.5952758789
3739,55013.02470000461,0.0,0.0,56581.269470214844
3741,18758.895918101072,0.0,0.0,19343.445190429688
3743,0.0,0.0,0.0,0.0
3748,217611.55779999122,0.0,0.0,221530.28881835938
3750,391557.12799998745,0.0,0.0,400335.01232910156
3752,409059.371400021,0.0,0.0,417559.1689758301
3754,0.0,0.0,0.0,0.0
3756,0.0,0.0,0.0,0.0
3757,0.0,0.0,0.0,0.0
3768,0.0,0.0,0.0,0.0
3770,0.0,0.0,0.0,0.0
3771,71240.04427000135,0.0,0.0,78838.05236816406
3773,0.0,0.0,0.0,0.0
3778,0.0,0.0,0.0,0.0
3779,0.0,0.0,0.0,0.0
3780,0.0,0.0,0.0,0.0
3782,0.0,0.0,0.0,0.0
3783,0.0,0.0,0.0,0.0
3785,0.0,0.0,0.0,0.0
3786,0.0,0.0,0.0,0.0
3788,0.0,0.0,0.0,0.0
3789,311687.82091996446,0.0,0.0,318695.126953125
3790,276949.66957410425,0.0,0.0,283264.7763671875
3791,307917.05719999596,0.0,0.0,315375.00036621094
3793,309483.4909999855,0.0,0.0,316816.53161621094
3795,89069.81980000809,0.0,0.0,90997.11254882812
3796,204278.04325000942,0.0,0.0,208878.2254638672
3797,213859.68359998614,0.0,0.0,218239.12768554688
3798,395966.4992857538,0.0,0.0,405128.09765625
3799,43010.461599998176,0.0,0.0,44078.762145996094
3800,238063.83800000325,0.0,0.0,243476.09252929688
3801,28576.372500002384,0.0,0.0,28904.951538085938
3803,394710.9518399909,0.0,0.0,403134.42248535156
3804,52476.04169999808,0.0,0.0,53667.878173828125
3806,63527.1152423881,0.0,0.0,64992.07214355469
3807,28406.24199999869,0.0,0.0,28947.367309570312
3808,84416.87059935555,0.0,0.0,85772.16931152344
3809,17047.247639998794,0.0,0.0,17419.42626953125
3810,109146.04300000146,0.0,0.0,110747.51428222656
3813,30647.444670002908,0.0,0.0,31117.412963867188
3814,373820.2931999862,0.0,0.0,383079.3786621094
3815,272422.55673852935,0.0,0.0,278533.72412109375
