16332,2449.8162,1122.269,1121.6754,0.692,0.085
16317,6687.734,3162.7,3164.5813,0.692,0.085
16322,17862.473,8409.806,8399.142,0.692,0.085
16327,45619.707,21683.25,21621.178,0.692,0.085
16323,9991.755,4704.6636,4710.5347,0.692,0.085
16333,6492.6807,3027.6824,3030.736,0.692,0.085
16325,2772.9207,1315.935,1292.8452,0.692,0.085
16321,33841.65,15935.3125,15939.06,0.692,0.085
16318,32381.225,15207.216,15204.501,0.692,0.085
16329,48373.99,22824.379,22684.492,0.692,0.085
16331,15876.743,7434.769,7404.3545,0.692,0.085
16328,40956.164,19367.05,19216.938,0.692,0.085
16330,53281.797,25246.059,25178.402,0.692,0.085
16320,40926.816,19355.9,19392.53,0.692,0.085
16354,41043.53,19385.9,19309.592,-0.664,0.056
16336,20125.31,9464.336,9418.628,-0.664,0.056
16350,41392.934,19678.203,19625.648,-0.664,0.056
16348,43299.863,20580.8,20457.531,-0.664,0.056
16345,11355.81,5366.7285,5393.85,-0.664,0.056
16341,37935.727,17993.615,17934.873,-0.664,0.056
16355,41253.195,19476.154,19366.402,-0.664,0.056
16337,15363.393,7283.412,7247.686,-0.664,0.056
16343,36928.027,17510.223,17430.502,-0.664,0.056
16339,10040.569,4759.54,4715.604,-0.664,0.056
16357,26043.18,12282.124,12218.232,-0.664,0.056
16335,36426.723,17266.83,17196.389,-0.664,0.056
16353,44852.715,21303.576,21297.766,-0.664,0.056
16356,39561.42,18632.992,18534.984,-0.664,0.056
16352,39442.95,18723.234,18684.77,-0.664,0.056
16346,44842.426,21282.264,21217.414,-0.664,0.056
16338,33115.594,15710.356,15649.559,-0.664,0.056
16296,0.0,6856.2275,6805.5444,0,0
16291,0.0,20549.555,20437.059,0,0
16297,0.0,8883.014,8834.256,0,0
16293,43098.254,20239.146,20198.248,0,0
16474,37531.496,17424.244,17374.607,0,0
16416,40946.96,19098.852,19017.117,0,0
16475,49090.86,23368.158,23266.244,0,0
16477,36457.66,17253.312,17186.906,0,0
16415,10778.846,5010.8286,4976.552,0,0
16419,33499.99,15845.114,15799.368,0,0
16476,37401.27,17678.695,17687.318,0,0
16421,17716.219,8322.252,8290.706,0,0
4859,0.0,0.0,0.0,0,0
4868,0.0,0.0,0.0,0,0
4899,0.0,0.0,0.0,0,0
4870,0.0,0.0,0.0,0,0
4764,0.0,0.0,0.0,0,0
5000,401802.2,194482.45,193290.86,0,0
4795,0.0,0.0,0.0,0,0
4966,5976.6094,2834.6519,2792.8945,0,0
4802,0.0,0.0,0.0,0,0
4957,290577.12,140406.48,139390.62,0,0
4781,0.0,0.0,0.0,0,0
4935,44707.074,21413.3,21498.725,0,0
4904,0.0,0.0,0.0,0,0
4889,0.0,0.0,0.0,0,0
4895,0.0,0.0,0.0,0,0
4962,16148.682,7777.5557,7722.1494,0,0
4900,0.0,0.0,0.0,0,0
4855,0.0,0.0,0.0,0,0
4931,147568.2,71574.12,71132.94,0,0
4967,26931.684,20948.105,20694.342,0,0
4798,0.0,0.0,0.0,0,0
4956,19625.809,9301.299,9183.535,0,0
4780,0.0,0.0,0.0,0,0
4934,410914.94,198708.28,198042.22,0,0
4888,0.0,0.0,0.0,0,0
4894,0.0,0.0,0.0,0,0
4963,216485.11,104361.734,103855.055,0,0
4930,85466.09,41460.008,41322.195,0,0
4869,0.0,0.0,0.0,0,0
4779,0.0,0.0,0.0,0,0
4765,0.0,0.0,0.0,0,0
4973,319227.84,200270.69,199595.66,0,0
5001,237536.56,115275.484,115000.9,0,0
4875,0.0,0.0,0.0,0,0
4965,127647.82,61740.633,61365.098,0,0
4801,0.0,0.0,0.0,0,0
4954,114532.15,55033.344,54695.555,0,0
4782,0.0,0.0,0.0,0,0
