5032,33426.5612,16521.2050,16622.8870,0.0000,0.0000
5036,165311.4645,81841.2340,82190.6600,0.0000,0.0000
5038,374215.3538,185390.6900,185815.4000,0.0000,0.0000
5039,96373.2281,47925.1880,47708.4770,0.0000,0.0000
5040,144951.5764,71840.4900,71965.3100,0.0000,0.0000
5041,173078.3463,85917.3100,85878.9100,0.0000,0.0000
5043,136487.2471,67764.8900,67770.7800,0.0000,0.0000
5045,137352.2424,68143.0600,68186.7200,0.0000,0.0000
5046,386027.2727,191531.3100,191827.6100,0.0000,0.0000
5047,16006.8765,7991.8730,7894.9546,0.0000,0.0000
5051,282311.8735,139950.4400,140437.4200,0.0000,0.0000
5052,33392.2826,16566.1210,16579.1500,0.0000,0.0000
5053,50981.7103,25397.9260,25218.7990,0.0000,0.0000
5116,37420.7770,18558.5680,18576.3670,0.0000,0.0000
5117,386945.7136,191896.5300,192156.0200,0.0000,0.0000
5119,12469.6214,6222.3794,6153.5730,0.0000,0.0000
5120,76659.4900,38044.6300,38067.4700,0.0000,0.0000
5124,388825.2466,192525.2000,193398.6000,0.0000,0.0000
5125,388969.4180,192960.9500,193145.5000,0.0000,0.0000
5126,389010.4431,192913.3100,193212.6700,0.0000,0.0000
5127,70340.3332,34829.2540,35040.4960,0.0000,0.0000
5128,390569.2188,125802.6400,125876.1700,0.0000,0.0000
5129,164173.4805,49949.2730,49938.8480,0.0000,0.0000
5130,389286.3047,129197.9000,129464.4000,0.0000,0.0000
5137,8931.5732,4406.3413,4455.4850,0.0000,0.0000
5138,51431.8018,25558.6600,25522.1350,0.0000,0.0000
5139,137024.5620,67918.4140,68140.0700,0.0000,0.0000
5153,67619.1003,33538.2600,33585.9450,0.0000,0.0000
5158,37431.9951,16846.6200,16809.2000,0.0000,0.0000
5159,238031.7891,97931.4000,98483.6800,0.0000,0.0000
5160,305055.9023,122799.5900,123247.6700,0.0000,0.0000
5162,78544.5031,39003.3120,38984.1450,0.0000,0.0000
5163,386142.6055,161546.5200,161909.1000,0.0000,0.0000
5164,6451.7380,3204.2188,3188.6946,0.0000,0.0000
5165,385071.3984,155262.0600,155339.9200,0.0000,0.0000
5166,388400.3359,155787.1600,156727.8800,0.0000,0.0000
5167,386396.4688,157866.8000,158666.2000,0.0000,0.0000
5168,195959.5195,79082.4300,79489.2300,0.0000,0.0000
5169,391996.7734,157204.8600,157399.0200,0.0000,0.0000
5180,214344.1328,88866.9840,88667.9000,0.0000,0.0000
5181,396413.8984,166180.8400,165943.9200,0.0000,0.0000
5182,73956.8545,31255.7270,31105.2380,0.0000,0.0000
5183,315708.4453,128794.2300,128019.4000,0.0000,0.0000
5190,182063.3424,90902.3700,90159.2200,0.0000,0.0000
5191,424421.2058,211162.1900,210857.3800,0.0000,0.0000
5193,151349.2426,75324.4300,75159.4700,0.0000,0.0000
5194,8528.1100,4269.2110,4243.2607,0.0000,0.0000
5195,76210.5501,38037.6700,37714.1560,0.0000,0.0000
5196,403595.5823,201176.8900,199971.9200,0.0000,0.0000
5197,404998.9409,201751.2700,200793.0200,0.0000,0.0000
5198,402784.3853,200293.9500,199901.6000,0.0000,0.0000
5199,403807.6746,200946.8400,200360.7200,0.0000,0.0000
5200,150746.1548,74919.9700,74852.3000,0.0000,0.0000
5201,79382.8833,39484.2660,39397.3630,0.0000,0.0000
5202,404377.4509,201240.9000,200563.9700,0.0000,0.0000
5203,406389.6250,202367.5300,201474.7000,0.0000,0.0000
5204,392426.3325,195320.0000,194519.4700,0.0000,0.0000
5205,88927.1088,44230.1330,44144.0470,0.0000,0.0000
5206,285019.6124,141887.7800,141130.9500,0.0000,0.0000
5208,326422.0383,162357.3900,161964.5500,0.0000,0.0000
5211,86953.8731,43148.4570,43242.4060,0.0000,0.0000
5212,393038.7327,195309.7700,195021.3000,0.0000,0.0000
5215,379918.9009,188987.3000,188408.0600,0.0000,0.0000
5216,161910.7964,80629.8700,80180.7660,0.0000,0.0000
5219,377651.8489,187694.3800,187390.2800,0.0000,0.0000
5220,342887.7627,170674.4200,169899.4500,0.0000,0.0000
5221,381457.7651,189931.6100,188991.6200,0.0000,0.0000
5222,381381.9172,189798.7700,188994.7500,0.0000,0.0000
5223,133806.8586,66478.1000,66442.8900,0.0000,0.0000
5225,156728.6857,78002.8900,77777.9840,0.0000,0.0000
5229,73169.9721,36333.8320,36493.2000,0.0000,0.0000
5230,377468.0037,187637.3600,187291.9400,0.0000,0.0000
5231,384250.7561,190902.4200,190783.5500,0.0000,0.0000
5232,385038.2729,191365.0500,191088.0300,0.0000,0.0000
5233,381027.7703,189769.1700,188692.5600,0.0000,0.0000
5234,384226.5081,191228.4000,190456.6400,0.0000,0.0000
5235,144554.6207,71868.7660,71690.6300,0.0000,0.0000
5237,153167.6753,76217.0800,75963.5160,0.0000,0.0000
5238,308351.4567,153389.8600,152972.7500,0.0000,0.0000
5239,244847.0771,121949.2300,121669.5500,0.0000,0.0000
5247,403687.0129,200399.3400,200199.4400,0.0000,0.0000
5248,393355.7861,195161.7700,195586.7500,0.0000,0.0000
5249,395346.7617,196163.9200,196535.3800,0.0000,0.0000
5250,274310.5239,136033.8900,136464.6100,0.0000,0.0000
5252,253243.3972,125369.9300,125667.5550,0.0000,0.0000
5253,89191.7920,44284.0980,44335.5820,0.0000,0.0000
5257,391403.2954,193777.8300,195035.5000,0.0000,0.0000
5258,391403.7874,194048.9000,193930.0200,0.0000,0.0000
5259,147797.3937,73089.0160,73412.4300,0.0000,0.0000
5261,393075.3577,195065.7200,195347.7500,0.0000,0.0000
5262,183566.5630,90862.3800,91443.5160,0.0000,0.0000
5300,983087.3508,489497.6000,490853.4400,0.0000,0.0000
5301,667536.6094,332262.7500,333889.7500,0.0000,0.0000
5302,530128.6409,263985.9400,264864.6200,0.0000,0.0000
5303,382135.5308,189723.7200,189591.3800,0.0000,0.0000
5304,368106.9717,182463.0600,182978.1700,0.0000,0.0000
5305,142507.7277,70574.4000,70896.6900,0.0000,0.0000
5306,365801.8918,180707.8300,181587.4000,0.0000,0.0000
5307,43170.8706,21364.9980,21397.6780,0.0000,0.0000
5310,94935.6206,47036.1800,47173.7230,0.0000,0.0000
5311,125637.1013,62477.3550,62282.0160,0.0000,0.0000
5315,88062.2380,43864.5430,43568.7030,0.0000,0.0000
5316,96458.5244,47855.7420,47872.0350,0.0000,0.0000
5317,365451.4053,180986.8300,181815.0200,0.0000,0.0000
5318,365840.0613,181676.9500,181483.3400,0.0000,0.0000
5319,370907.6760,183977.5300,184192.6700,0.0000,0.0000
5320,182363.0277,90296.7100,90776.9600,0.0000,0.0000
5323,65162.6020,32251.4880,32416.7100,0.0000,0.0000
5324,30458.9941,15080.5240,15153.5900,0.0000,0.0000
5325,50616.8469,24964.0350,25124.8160,0.0000,0.0000
5333,89378.8810,44431.0500,44394.2600,0.0000,0.0000
5334,65426.8197,32610.4060,32470.2050,0.0000,0.0000
5335,15362.2385,7645.9940,7629.7383,0.0000,0.0000
5336,10930.5362,5438.3574,5425.2990,0.0000,0.0000
5339,86289.8940,42997.2150,42789.3240,0.0000,0.0000
5340,270881.6709,134926.8900,134338.4000,0.0000,0.0000
5341,121365.0433,60432.7770,60278.4450,0.0000,0.0000
5342,114523.7898,56851.9020,56840.5430,0.0000,0.0000
5343,58665.2004,29215.3120,29056.5230,0.0000,0.0000
5344,149068.0622,74352.3750,74047.9900,0.0000,0.0000
5345,374977.8682,186713.6400,185531.3400,0.0000,0.0000
5346,373049.8428,185509.2800,184983.4000,0.0000,0.0000
5347,175124.8795,87020.1500,86877.4400,0.0000,0.0000
5349,237221.2900,118072.5100,117532.0860,0.0000,0.0000
5351,51384.6456,25657.0740,25366.9700,0.0000,0.0000
5354,371512.2458,184900.1900,184040.3100,0.0000,0.0000
5355,166482.1476,82865.5800,82483.4100,0.0000,0.0000
5356,368741.9839,182947.4200,182877.8900,0.0000,0.0000
5357,368282.0681,183054.7500,182334.6400,0.0000,0.0000
5358,373940.7561,185727.4800,185204.0600,0.0000,0.0000
5359,379142.1763,188328.6700,187736.1700,0.0000,0.0000
5360,371261.9355,184597.7800,183753.4800,0.0000,0.0000
5361,365533.4402,181578.0000,181068.6200,0.0000,0.0000
5362,27990.0961,13837.8700,13939.4990,0.0000,0.0000
5366,384083.1296,190905.6900,190178.3800,0.0000,0.0000
5367,364588.2617,180801.4000,180478.1900,0.0000,0.0000
5368,318809.4954,158012.5800,157855.8800,0.0000,0.0000
5369,100250.9757,49667.7770,49496.2730,0.0000,0.0000
5370,45575.6075,22576.7770,22547.4280,0.0000,0.0000
5371,7247.9413,3625.7520,3556.1416,0.0000,0.0000
5372,360140.8367,178482.8600,178237.2200,0.0000,0.0000
5373,352887.7639,175287.1000,174281.9700,0.0000,0.0000
5374,373097.3130,185138.1100,184434.3800,0.0000,0.0000
5375,379841.1936,187992.4800,188105.2200,0.0000,0.0000
5376,283624.6914,140431.8800,140503.1400,0.0000,0.0000
5377,12587.3788,6259.6620,6232.8516,0.0000,0.0000
5378,36061.1091,17988.0820,17761.8710,0.0000,0.0000
5379,378626.7207,187966.2200,187083.2000,0.0000,0.0000
5380,349385.0215,173245.7500,172881.6900,0.0000,0.0000
5381,362926.0247,179783.3900,179770.2300,0.0000,0.0000
5382,371157.5869,183651.2200,183456.5000,0.0000,0.0000
