# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
192.000000 1.293622 0.219209 0.404482 6.535 -0.198361 0.118034
216.000000 1.293622 0.219209 0.404482 6.535 0.037132 0.099571
237.000000 1.293622 0.219209 0.404482 6.535 -0.153215 0.096795
255.000000 1.293622 0.219209 0.404482 6.535 -0.068916 0.082103
273.000000 1.293622 0.219209 0.404482 6.535 -0.107574 0.068583
291.000000 1.293622 0.219209 0.404482 6.535 -0.173957 0.061029
307.500000 1.293622 0.219209 0.404482 6.535 -0.214737 0.081840
322.500000 1.293622 0.219209 0.404482 6.535 -0.202449 0.110882
337.500000 1.293622 0.219209 0.404482 6.535 -0.167281 0.102021
352.500000 1.293622 0.219209 0.404482 6.535 -0.132116 0.463242
7.500000 1.291593 0.222087 0.572754 6.535 0.037522 0.194622
22.500000 1.291593 0.222087 0.572754 6.535 0.078736 0.297162
37.500000 1.291593 0.222087 0.572754 6.535 0.140334 0.049130
52.500000 1.291593 0.222087 0.572754 6.535 0.116149 0.058903
69.000000 1.291593 0.222087 0.572754 6.535 0.053744 0.068670
87.000000 1.291593 0.222087 0.572754 6.535 0.218763 0.105345
105.000000 1.291593 0.222087 0.572754 6.535 -0.067555 0.108049
123.000000 1.291593 0.222087 0.572754 6.535 0.028078 0.116091
144.000000 1.291593 0.222087 0.572754 6.535 0.152381 0.153200
168.000000 1.291593 0.222087 0.572754 6.535 -0.115999 0.169690
192.000000 1.291593 0.222087 0.572754 6.535 -0.043027 0.142644
216.000000 1.291593 0.222087 0.572754 6.535 -0.076172 0.116929
237.000000 1.291593 0.222087 0.572754 6.535 -0.256380 0.165974
255.000000 1.291593 0.222087 0.572754 6.535 -0.115424 0.139457
273.000000 1.291593 0.222087 0.572754 6.535 -0.241512 0.084152
291.000000 1.291593 0.222087 0.572754 6.535 -0.221601 0.083918
307.500000 1.291593 0.222087 0.572754 6.535 -0.227669 0.074307
322.500000 1.291593 0.222087 0.572754 6.535 -0.207318 0.068775
337.500000 1.291593 0.222087 0.572754 6.535 -0.122899 0.294630
352.500000 1.291593 0.222087 0.572754 6.535 0.028301 0.341083
7.500000 1.290807 0.226223 0.789770 6.535 2.583069 12.055561
22.500000 1.290807 0.226223 0.789770 6.535 0.073583 0.098071
37.500000 1.290807 0.226223 0.789770 6.535 0.147463 0.063684
52.500000 1.290807 0.226223 0.789770 6.535 0.161122 0.081817
69.000000 1.290807 0.226223 0.789770 6.535 0.239235 0.109010
87.000000 1.290807 0.226223 0.789770 6.535 -0.041158 0.107831
105.000000 1.290807 0.226223 0.789770 6.535 0.109824 0.123761
123.000000 1.290807 0.226223 0.789770 6.535 -0.166315 0.349550
144.000000 1.290807 0.226223 0.789770 6.535 0.120552 0.165693
168.000000 1.290807 0.226223 0.789770 6.535 -0.085143 0.138291
192.000000 1.290807 0.226223 0.789770 6.535 0.036537 0.139558
216.000000 1.290807 0.226223 0.789770 6.535 0.107916 0.212015
237.000000 1.290807 0.226223 0.789770 6.535 0.096143 0.365869
255.000000 1.290807 0.226223 0.789770 6.535 0.110381 0.175940
273.000000 1.290807 0.226223 0.789770 6.535 -0.123859 0.115777
291.000000 1.290807 0.226223 0.789770 6.535 -0.265123 0.090180
307.500000 1.290807 0.226223 0.789770 6.535 -0.021753 0.061216
322.500000 1.290807 0.226223 0.789770 6.535 -0.120159 0.091977
337.500000 1.290807 0.226223 0.789770 6.535 -0.031539 0.244559
352.500000 1.290807 0.226223 0.789770 6.535 4.093562 26.061046
7.500000 1.290134 0.222679 1.378921 6.535 -0.028076 0.168882
22.500000 1.290134 0.222679 1.378921 6.535 0.036424 0.044528
37.500000 1.290134 0.222679 1.378921 6.535 -0.115366 0.080097
52.500000 1.290134 0.222679 1.378921 6.535 0.047835 0.082318
69.000000 1.290134 0.222679 1.378921 6.535 0.029964 0.138809
87.000000 1.290134 0.222679 1.378921 6.535 0.082318 0.394992
105.000000 1.290134 0.222679 1.378921 6.535 -0.065397 0.937405
123.000000 1.290134 0.222679 1.378921 6.535 -0.106266 0.433290
144.000000 1.290134 0.222679 1.378921 6.535 0.374546 0.365088
168.000000 1.290134 0.222679 1.378921 6.535 -0.022778 0.181411
192.000000 1.290134 0.222679 1.378921 6.535 0.294251 0.368397
216.000000 1.290134 0.222679 1.378921 6.535 -0.163535 0.270718
237.000000 1.290134 0.222679 1.378921 6.535 -0.724486 2.210398
255.000000 1.290134 0.222679 1.378921 6.535 -0.214446 1.805756
273.000000 1.290134 0.222679 1.378921 6.535 0.310487 0.610032
291.000000 1.290134 0.222679 1.378921 6.535 0.109519 0.144689
307.500000 1.290134 0.222679 1.378921 6.535 -0.061610 0.073029
322.500000 1.290134 0.222679 1.378921 6.535 -0.063561 0.050366
337.500000 1.290134 0.222679 1.378921 6.535 0.015052 0.063541
352.500000 1.290134 0.222679 1.378921 6.535 -0.024602 0.037701
7.500000 1.696235 0.219970 0.224204 6.535 0.063137 0.124900
22.500000 1.696235 0.219970 0.224204 6.535 0.112659 0.148501
37.500000 1.696235 0.219970 0.224204 6.535 0.204506 0.044377
52.500000 1.696235 0.219970 0.224204 6.535 0.268015 0.089891
69.000000 1.696235 0.219970 0.224204 6.535 0.286811 0.034430
87.000000 1.696235 0.219970 0.224204 6.535 0.312795 0.034173
105.000000 1.696235 0.219970 0.224204 6.535 0.280173 0.039363
123.000000 1.696235 0.219970 0.224204 6.535 0.156236 0.050667
144.000000 1.696235 0.219970 0.224204 6.535 0.150704 0.058612
168.000000 1.696235 0.219970 0.224204 6.535 0.094171 0.071939
192.000000 1.696235 0.219970 0.224204 6.535 -0.033133 0.066941
216.000000 1.696235 0.219970 0.224204 6.535 -0.168829 0.047969
237.000000 1.696235 0.219970 0.224204 6.535 -0.274783 0.042425
255.000000 1.696235 0.219970 0.224204 6.535 -0.297630 0.034762
273.000000 1.696235 0.219970 0.224204 6.535 -0.319246 0.030554
291.000000 1.696235 0.219970 0.224204 6.535 -0.272190 0.033864
307.500000 1.696235 0.219970 0.224204 6.535 -0.249266 0.031801
322.500000 1.696235 0.219970 0.224204 6.535 -0.230173 0.064057
337.500000 1.696235 0.219970 0.224204 6.535 -0.140938 0.030139
352.500000 1.696235 0.219970 0.224204 6.535 -0.046974 0.032392
7.500000 1.717090 0.225736 0.399644 6.535 0.039329 0.075105
22.500000 1.717090 0.225736 0.399644 6.535 0.160736 0.151265
37.500000 1.717090 0.225736 0.399644 6.535 0.255970 0.108568
52.500000 1.717090 0.225736 0.399644 6.535 0.304652 0.066668
69.000000 1.717090 0.225736 0.399644 6.535 0.305746 0.036933
87.000000 1.717090 0.225736 0.399644 6.535 0.269178 0.040169
105.000000 1.717090 0.225736 0.399644 6.535 0.272185 0.043401
123.000000 1.717090 0.225736 0.399644 6.535 0.243789 0.052347
144.000000 1.717090 0.225736 0.399644 6.535 0.162124 0.052182
168.000000 1.717090 0.225736 0.399644 6.535 0.039847 0.054171
192.000000 1.717090 0.225736 0.399644 6.535 -0.125310 0.049272
216.000000 1.717090 0.225736 0.399644 6.535 -0.149968 0.043108
237.000000 1.717090 0.225736 0.399644 6.535 -0.115871 0.053003
255.000000 1.717090 0.225736 0.399644 6.535 -0.309788 0.052919
273.000000 1.717090 0.225736 0.399644 6.535 -0.244676 0.040266
291.000000 1.717090 0.225736 0.399644 6.535 -0.306391 0.046100
307.500000 1.717090 0.225736 0.399644 6.535 -0.269019 0.089962
322.500000 1.717090 0.225736 0.399644 6.535 -0.226128 0.097948
337.500000 1.717090 0.225736 0.399644 6.535 -0.135392 0.244982
352.500000 1.717090 0.225736 0.399644 6.535 -0.022673 0.188196
7.500000 1.707980 0.226130 0.592408 6.535 0.319829 0.249788
22.500000 1.707980 0.226130 0.592408 6.535 0.111647 0.593086
37.500000 1.707980 0.226130 0.592408 6.535 0.142181 0.034447
52.500000 1.707980 0.226130 0.592408 6.535 0.241473 0.059418
