campaign_key,campaign_label,iq2,ixb,it,iphi,Q2_low_GeV2,Q2_high_GeV2,Q2_flux_coordinate_GeV2,xB_low,xB_high,xB_flux_coordinate,beam_energy_GeV,virtual_photon_epsilon,minus_t_low_GeV2,minus_t_high_GeV2,minus_t_center_GeV2,phi_low_deg,phi_high_deg,phi_center_deg,reduced_cross_section_nb_per_GeV2_rad,propagated_statistical_and_finite_MC_uncertainty_nb_per_GeV2_rad,relative_uncertainty,combination_contributor_count,torus_plus1_BLUE_weight,torus_minus1_BLUE_weight
torus_minus1,RGA Fall 2018 torus-1,1,1,0,7,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.09,0.15,0.12,126,144,135,10.74941450226101,4.587109373877521,0.4267310906015094,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,0,8,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.09,0.15,0.12,144,162,153,3.777170358704991,2.589577618000077,0.6855866619921049,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,0,9,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.09,0.15,0.12,162,180,171,7.623217232504737,4.466048379261863,0.5858482374369473,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,0,10,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.09,0.15,0.12,180,198,189,13.70320181532501,7.33083221618912,0.5349722141573268,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,0,17,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.09,0.15,0.12,306,324,315,12.64498435182976,5.24059812974853,0.4144408552779428,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,0,18,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.09,0.15,0.12,324,342,333,21.39532197049317,5.930772863159535,0.2771995145171834,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,0,19,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.09,0.15,0.12,342,360,351,13.82364433052122,7.57064132548059,0.5476588621978195,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,0,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,0,18,9,11.52793232117575,3.946458696446315,0.3423388155391088,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,1,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,18,36,27,19.47282943876691,5.025033868701233,0.2580536066678267,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,2,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,36,54,45,14.57004883522082,4.404568087902485,0.3023029049329696,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,3,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,54,72,63,24.51995184804202,13.31656323400466,0.5430909210805823,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,5,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,90,108,99,51.03203660180361,23.46661955151869,0.4598409374610246,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,6,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,108,126,117,23.23186162940407,6.605073679229875,0.2843109942971584,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,7,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,126,144,135,20.93195308594953,4.785331395441156,0.2286137072728912,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,8,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,144,162,153,10.00589315008526,2.319127425561297,0.2317761533903184,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,9,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,162,180,171,8.600937214148693,2.333831539370115,0.2713461895211746,,,
