<-t>  0.836418  <Q2>  2.87839  <xb>  0.270766  <phi>  171.155  sin_phi_ampl  0.0483515  stat_error  0.0226996 sysp 0.0039687 sysn 0.0016494
<-t>  0.399511  <Q2>  2.50287  <xb>  0.19512   <phi>  171.155  sin_phi_ampl  0.0469472  stat_error  0.0163001 sysp 0.0043546 sysn 0.0043823
<-t>  0.218028  <Q2>  2.23024  <xb>  0.15597   <phi>  171.155  sin_phi_ampl  0.047146   stat_error  0.0114282 sysp 0.0050634 sysn 0.0012337
