# RGA Fa18 Inb
5252,258756.55,125431.62,125694.8,2208.7668,0,0
5400,34215.01,16461.781,16376.274,317.6006,0,0
5117,395249.78,191965.48,192245.3,2893.156,0,0
5038,382175.6,185481.72,185867.22,3009.26,0,0
5126,396701.8,192987.48,193289.42,2886.0374,0,0
5307,44537.56,21371.75,21403.219,408.19482,0,0
5418,51788.938,19463.3,19283.22,15.205169,0,0
5201,81206.14,39498.4,39407.168,501.25436,0,0
5354,378807.88,184966.52,184110.06,2573.2234,0,0
5230,385458.1,187679.77,187353.58,2540.1885,0,0
5046,378063.12,191577.02,191879.3,2669.871,0,0
5169,407128.78,157285.64,157446.56,77414.414,0,0
5180,222419.92,88895.08,88700.73,36821.957,0,0
5303,390723.5,189775.52,189664.62,2823.1821,0,0
5379,388428.28,188025.1,187140.73,3577.2988,0,0
5404,13956.682,7176.645,7203.234,147.02013,0,0
5390,25908.246,12746.909,12592.446,193.82166,0,0
5158,40374.438,16857.906,16816.518,3776.1768,0,0
5234,390758.53,191308.78,190504.98,2542.8777,0,0
5198,410142.38,200363.34,199977.38,2588.8384,0,0
5205,90704.04,44244.176,44154.668,552.92914,0,0
5361,374757.1,181617.75,181128.73,2888.3264,0,0
5253,89688.734,44300.766,44347.83,572.1123,0,0
5039,98462.39,47935.105,47730.633,739.564,0,0
5116,38359.543,18567.123,18577.963,285.84146,0,0
5401,32235.719,15487.34,15397.264,274.46216,0,0
5127,71961.83,34840.93,35048.062,472.10782,0,0
5043,138046.28,67791.61,67797.89,951.57526,0,0
5229,75715.16,36346.96,36508.973,342.94083,0,0
5262,187201.6,90890.7,91489.99,1260.6646,0,0
5306,371729.7,180753.3,181639.16,3508.0793,0,0
5419,41187.832,14995.621,14932.708,11.420362,0,0
5200,154023.6,74944.04,74871.22,975.2757,0,0
5355,170299.11,82890.41,82522.84,1133.1632,0,0
5231,392514.94,190963.92,190839.25,2564.7874,0,0
5168,202674.89,79110.97,79515.81,37400.863,0,0
5047,16153.748,7994.9136,7896.4746,120.048874,0,0
5302,532855.06,264000.44,264873.97,1278.0784,0,0
5181,411479.03,166240.02,166008.17,64308.7,0,0
5349,242842.66,118100.125,117575.59,1616.6963,0,0
5378,37265.3,17992.86,17768.56,311.156,0,0
5333,90924.68,44442.227,44412.367,553.5685,0,0
5257,399272.78,193864.58,195099.56,2589.9673,0,0
5391,365889.06,177194.4,176450.88,3083.84,0,0
5159,245669.77,97959.94,98526.39,41627.44,0,0
5351,52533.656,25665.193,25381.559,362.16708,0,0
5235,147818.97,71891.17,71719.01,995.2222,0,0
5199,412137.38,201012.55,200451.36,2501.3792,0,0
5204,400080.94,195385.58,194600.25,2586.8638,0,0
5360,380433.28,184667.92,183815.92,2910.67,0,0
5208,332712.75,162426.05,162035.48,2100.1008,0,0
5316,98818.625,47859.934,47888.234,730.747,0,0
5239,251187.1,121991.6,121716.33,1228.3037,0,0
5195,78324.35,38047.227,37728.918,460.17166,0,0
5137,8691.427,4407.8765,4458.5234,69.746994,0,0
5053,52334.395,25411.52,25224.848,364.98572,0,0
5374,382859.03,185195.66,184483.19,3524.8286,0,0
5164,6833.382,3204.2188,3191.6409,58.82472,0,0
5345,384142.4,186777.48,185587.89,2735.6787,0,0
5221,389901.6,190003.72,189061.06,2537.3481,0,0
5359,387876.4,188386.5,187815.47,3078.8975,0,0
5191,434007.84,211245.92,210934.61,2401.6433,0,0
5381,371483.2,179841.1,179835.67,3372.3997,0,0
5415,61329.082,29155.918,29234.934,1156.6742,0,0
5323,66721.016,32255.668,32429.611,494.40277,0,0
5247,403676.38,200442.3,200247.69,3088.2317,0,0
5368,327665.72,158072.27,157894.0,2942.7122,0,0
5160,318578.16,122836.87,123280.24,59032.445,0,0
5341,125339.195,60449.75,60300.574,653.8206,0,0
