row,bin index,group,period,stage,stage label,value,stat,sys,group_reference,all_period_reference,ratio_to_group,ratio_to_all,abs_frac_dev,abs_frac_dev_all,xB index,Q2 index,t_abs index,phi index,xBavg,Q2avg,t_abs_avg,phiavg
743,1689,inbending,Sp18 Inb,normalized_raw_epg,eff. corr. raw epγ / L,8.552127814454715e-07,1.59591056998961e-07,0.0,9.006471938098967e-07,1.0989203546270927e-06,0.9495535958178812,0.7782299944163644,0.050446404182118765,0.22177000558363558,,,,,,,,
743,1689,inbending,Sp19 Inb,normalized_raw_epg,eff. corr. raw epγ / L,1.2052527136695228e-06,1.7734490599500246e-07,0.0,9.006471938098967e-07,1.0989203546270927e-06,1.3382073712694214,1.0967607512179651,0.33820737126942135,0.09676075121796512,,,,,,,,
743,1689,inbending,Fa18 Inb,raw_eppi0_over_lumi,raw epπ0 / L,4.1692066747653596e-07,1.0764845345515873e-07,0.0,3.950253096154841e-07,5.046846452819119e-07,1.0554277341934488,0.8261013513570402,0.05542773419344882,0.17389864864295979,,,,,,,,
743,1689,inbending,Sp18 Inb,raw_eppi0_over_lumi,raw epπ0 / L,2.534511881930321e-07,7.02947119120184e-08,0.0,3.950253096154841e-07,5.046846452819119e-07,0.6416074667209055,0.5021971454103913,0.3583925332790945,0.4978028545896087,,,,,,,,
743,1689,inbending,Sp19 Inb,raw_eppi0_over_lumi,raw epπ0 / L,9.069313318730626e-07,1.3830573150044485e-07,0.0,3.950253096154841e-07,5.046846452819119e-07,2.2958815797293233,1.7970258068114189,1.2958815797293233,0.7970258068114189,,,,,,,,
743,1689,inbending,Fa18 Inb,current_eff_eppi0,curr. eff. epπ0,0.784645036111,0.033926520756,,0.728949749632215,0.5539576424561333,1.076404836556821,1.416435077295886,0.07640483655682107,0.416435077295886,,,,,,,,
743,1689,inbending,Sp18 Inb,current_eff_eppi0,curr. eff. epπ0,0.654017370057,0.0278259414712,,0.728949749632215,0.5539576424561333,0.8972050136336264,1.1806270370370244,0.10279498636637363,0.18062703703702443,,,,,,,,
743,1689,inbending,Sp19 Inb,current_eff_eppi0,curr. eff. epπ0,0.784645036111,0.033926520756,,0.728949749632215,0.5539576424561333,1.076404836556821,1.416435077295886,0.07640483655682107,0.416435077295886,,,,,,,,
743,1689,inbending,Fa18 Inb,normalized_raw_eppi0,eff. corr. raw epπ0 / L,5.313493978666342e-07,1.3910418284303802e-07,0.0,5.70141838544983e-07,7.171072096537572e-07,0.931960017568,0.7409622866895831,0.06803998243200005,0.2590377133104169,,,,,,,,
743,1689,inbending,Sp18 Inb,normalized_raw_eppi0,eff. corr. raw epπ0 / L,3.875297504270322e-07,1.0873870344882938e-07,0.0,5.70141838544983e-07,7.171072096537572e-07,0.6797076169958309,0.5404069924414011,0.32029238300416907,0.4595930075585989,,,,,,,,
743,1689,inbending,Sp19 Inb,normalized_raw_eppi0,eff. corr. raw epπ0 / L,1.1558491931178314e-06,1.8321337398860147e-07,0.0,5.70141838544983e-07,7.171072096537572e-07,2.027301129255115,1.6118220226455584,1.027301129255115,0.6118220226455584,,,,,,,,
743,1689,inbending,Fa18 Inb,contamination_ratio,π0 contam.,0.1649741,0.07647623,0.0,0.1456056950785271,0.09738155202748147,1.13301955607593,1.6941001305200358,0.13301955607592997,0.6941001305200358,,,,,,,,
743,1689,inbending,Sp18 Inb,contamination_ratio,π0 contam.,0.2265692,0.1780927,0.0,0.1456056950785271,0.09738155202748147,1.5560462788066647,2.3266131549850555,0.5560462788066647,1.3266131549850555,,,,,,,,
743,1689,inbending,Sp19 Inb,contamination_ratio,π0 contam.,0.1302359,0.05119478,0.0,0.1456056950785271,0.09738155202748147,0.8944423494545458,1.3373775349487846,0.10555765054545418,0.33737753494878464,,,,,,,,
743,1689,inbending,Fa18 Inb,signal_over_lumi,signal / L,5.925919070411888e-07,1.407097093766378e-07,0.0,7.549067375208524e-07,9.359378470875989e-07,0.784986909756942,0.6331530548584872,0.21501309024305804,0.36684694514151284,,,,,,,,
743,1689,inbending,Sp18 Inb,signal_over_lumi,signal / L,6.614479056304962e-07,1.9604358008333318e-07,0.0,7.549067375208524e-07,9.359378470875989e-07,0.8761981748933926,0.7067220410935986,0.12380182510660742,0.2932779589064014,,,,,,,,
743,1689,inbending,Sp19 Inb,signal_over_lumi,signal / L,1.048285541692524e-06,1.6613167652147955e-07,0.0,7.549067375208524e-07,9.359378470875989e-07,1.3886292035690935,1.1200375590692508,0.3886292035690935,0.12003755906925084,,,,,,,,
743,1689,inbending,Fa18 Inb,acceptance,acceptance,0.0206553992471,0.00133383550379,0.0,0.02076909146626341,0.026750581742254958,0.9945258934726112,0.7721476656514327,0.005474106527388778,0.22785233434856733,,,,,,,,
743,1689,inbending,Sp18 Inb,acceptance,acceptance,0.0131258529519,0.00144035730114,0.0,0.02076909146626341,0.026750581742254958,0.6319897513678525,0.49067542075791687,0.3680102486321475,0.5093245792420831,,,,,,,,
743,1689,inbending,Sp19 Inb,acceptance,acceptance,0.0279297801348,0.00138221204489,0.0,0.02076909146626341,0.026750581742254958,1.3447762113315433,1.044081224248009,0.34477621133154335,0.04408122424800909,,,,,,,,
743,1689,inbending,Fa18 Inb,acceptance_corrected_over_lumi,acc.-corr. / L,2.8689443372746777e-05,7.05967412807998e-06,0.0,3.4985808253619074e-05,3.9037553806411726e-05,0.8200308869462527,0.734919086247527,0.1799691130537473,0.265080913752473,,,,,,,,
743,1689,inbending,Sp18 Inb,acceptance_corrected_over_lumi,acc.-corr. / L,5.0392756040662924e-05,1.5926503492558738e-05,0.0,3.4985808253619074e-05,3.9037553806411726e-05,1.440377071621608,1.2908789390483315,0.440377071621608,0.2908789390483315,,,,,,,,
743,1689,inbending,Sp19 Inb,acceptance_corrected_over_lumi,acc.-corr. / L,3.7532896307548376e-05,6.231463248857387e-06,0.0,3.4985808253619074e-05,3.9037553806411726e-05,1.0728034646352873,0.9614561530590522,0.07280346463528731,0.03854384694094781,,,,,,,,
743,1689,inbending,Fa18 Inb,cross_section,cross section,0.01462718984,0.00359934462,0.0,0.017837364506894587,0.0199031296204372,0.8200308870935629,0.7349190865430687,0.17996911290643713,0.2650809134569313,,,,,,,,
743,1689,inbending,Sp18 Inb,cross_section,cross section,0.02569253085,0.008120059596,0.0,0.017837364506894587,0.0199031296204372,1.4403770714036368,1.2908789391402067,0.4403770714036368,0.2908789391402067,,,,,,,,
743,1689,inbending,Sp19 Inb,cross_section,cross section,0.01913598644,0.003177084849,0.0,0.017837364506894587,0.0199031296204372,1.0728034644693987,0.961456153124307,0.07280346446939867,0.03854384687569301,,,,,,,,
743,1689,inbending,Fa18 Inb,normed_cross_section,normed xsec,0.01462718984,0.00359934462,0.0,0.017837364506894587,0.0199031296204372,0.8200308870935629,0.7349190865430687,0.17996911290643713,0.2650809134569313,,,,,,,,
743,1689,inbending,Sp18 Inb,normed_cross_section,normed xsec,0.02569253085,0.008120059596,0.0,0.017837364506894587,0.0199031296204372,1.4403770714036368,1.2908789391402067,0.4403770714036368,0.2908789391402067,,,,,,,,
743,1689,inbending,Sp19 Inb,normed_cross_section,normed xsec,0.01913598644,0.003177084849,0.0,0.017837364506894587,0.0199031296204372,1.0728034644693987,0.961456153124307,0.07280346446939867,0.03854384687569301,,,,,,,,
743,1689,outbending,Fa18 Out,raw_epg_over_lumi,raw epγ / L,2.5679103442953204e-06,2.6772316039604724e-07,0.0,2.027775720516202e-06,8.172191429742018e-07,1.266368029912903,3.142254273375954,0.266368029912903,2.142254273375954,,,,,,,,
743,1689,outbending,Sp18 Out,raw_epg_over_lumi,raw epγ / L,1.2691432420653903e-06,3.172858105163476e-07,0.0,2.027775720516202e-06,8.172191429742018e-07,0.6258794940804943,1.5530023408977522,0.37412050591950574,0.5530023408977522,,,,,,,,
743,1689,outbending,Fa18 Out,current_eff_epg,curr. eff. epγ,0.834480680367,0.00899351984041,,0.8282866561942643,0.7860518078796058,1.0074781165752391,1.0616102806480812,0.007478116575239113,0.06161028064808116,,,,,,,,
743,1689,outbending,Sp18 Out,current_eff_epg,curr. eff. epγ,0.720307734315,0.0375502422031,,0.8282866561942643,0.7860518078796058,0.8696358065510845,0.9163616533852239,0.13036419344891548,0.0836383466147761,,,,,,,,
743,1689,outbending,Fa18 Out,normalized_raw_epg,eff. corr. raw epγ / L,3.0772555970549283e-06,3.225356904187222e-07,0.0,2.630817618635913e-06,1.0989203546270927e-06,1.1696955255493897,2.8002535252877023,0.16969552554938971,1.8002535252877023,,,,,,,,
743,1689,outbending,Sp18 Out,normalized_raw_epg,eff. corr. raw epγ / L,1.7619458761902747e-06,4.499611820474621e-07,0.0,2.630817618635913e-06,1.0989203546270927e-06,0.6697331900581726,1.6033426524237717,0.33026680994182744,0.6033426524237717,,,,,,,,
743,1689,outbending,Fa18 Out,raw_eppi0_over_lumi,raw epπ0 / L,2.0654931030201493e-06,2.4010869606766325e-07,0.0,2.212961228475307e-06,5.046846452819119e-07,0.9333616316645725,4.092641062749957,0.06663836833542747,3.0926410627499568,,,,,,,,
743,1689,outbending,Sp18 Out,raw_eppi0_over_lumi,raw epπ0 / L,2.7762508420180416e-06,4.692720422650653e-07,0.0,2.212961228475307e-06,5.046846452819119e-07,1.2545411127382615,5.500961576644074,0.2545411127382615,4.500961576644074,,,,,,,,
743,1689,outbending,Fa18 Out,current_eff_eppi0,curr. eff. epπ0,0.772568438306,0.0179097565415,,0.5176212762177556,0.5539576424561333,1.4925360950213182,1.3946344974691416,0.49253609502131823,0.3946344974691416,,,,,,,,
743,1689,outbending,Sp18 Out,current_eff_eppi0,curr. eff. epπ0,0.448327439788,0.00933709751483,,0.5176212762177556,0.5539576424561333,0.8661302392048416,0.8093171849750264,0.13386976079515844,0.19068281502497364,,,,,,,,
