16354,41043.53,19384.127,19307.832,-0.741,0.090
16336,20125.31,9463.409,9417.546,-0.741,0.090
16296,0.0,6855.334,6804.487,0,0
16350,41392.934,19676.506,19623.646,-0.741,0.090
16348,43299.863,20578.186,20455.41,-0.741,0.090
16332,2449.8162,1122.1444,1121.6222,0.795,0.118
16317,6687.734,3162.501,3164.3123,0.795,0.118
16322,17862.473,8408.848,8398.234,0.795,0.118
16345,11355.81,5365.8584,5393.143,-0.66,-0.741,0.090
16327,45619.707,21680.781,21618.857,0.795,0.118
16341,37935.727,17991.549,17932.879,-0.741,0.090
16323,9991.755,4704.285,4710.198,0.795,0.118
16293,43098.254,20236.63,20195.63,0,0
16355,41253.195,19474.162,19364.352,-0.741,0.090
16337,15363.393,7282.6187,7246.9067,-0.741,0.090
16297,0.0,8881.878,8832.952,0,0
16333,6492.6807,3027.437,3030.4785,0.795,0.118
16325,2772.9207,1315.7891,1292.5886,0.795,0.118
16343,36928.027,17508.227,17428.4,-0.741,0.090
16339,10040.569,4759.0835,4715.187,-0.741,0.090
16321,33841.65,15933.559,15937.449,0.795,0.118
16357,26043.18,12280.69,12216.767,-0.741,0.090
16291,0.0,20547.525,20435.014,0,0
16335,36426.723,17264.78,17194.594,-0.741,0.090
16318,32381.225,15205.227,15202.436,0.795,0.118
16353,44852.715,21301.314,21295.607,-0.741,0.090
16329,48373.99,22822.342,22682.324,0.795,0.118
16331,15876.743,7433.7886,7403.3955,0.795,0.118
16356,39561.42,18630.826,18533.258,-0.741,0.090
16352,39442.95,18721.182,18683.012,-0.741,0.090
16328,40956.164,19364.793,19214.518,0.795,0.118
16330,53281.797,25243.219,25175.48,0.795,0.118
16346,44842.426,21280.05,21215.182,-0.741,0.090
16338,33115.594,15708.377,15647.889,-0.741,0.090
16320,40926.816,19353.836,19390.523,0.795,0.118
