# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
181.83675 1.60966 0.150014 -0.176137 10.6041 -0.00925932 0.1062747
199.44546 1.60322 0.150748 -0.179802 10.6041 -0.00935696 0.10317111000000001
217.82996 1.60276 0.154199 -0.180942 10.6041 0.0414421 0.10379617499999999
246.08938 1.58564 0.169035 -0.18185 10.6041 -0.166921 0.097931925
279.78847 1.60008 0.174855 -0.170263 10.6041 -0.477234 0.1385328
317.80021 1.60913 0.182276 -0.148336 10.6041 -0.176149 0.100038855
333.38924 1.63872 0.16765 -0.163023 10.6041 -0.224156 0.09186324000000001
343.97521 1.6423 0.159687 -0.166942 10.6041 -0.0713077 0.059662364999999995
354.87688 1.62937 0.155567 -0.174111 10.6041 -0.036556 0.045087315
5.77146 1.61394 0.257403 -0.198368 10.6041 0.0294403 0.072122505
16.08625 1.60239 0.251207 -0.198664 10.6041 0.210652 0.06246156
26.78836 1.59686 0.251754 -0.18762 10.6041 0.24699 0.06962886
37.58523 1.60658 0.257214 -0.198159 10.6041 0.249776 0.080757705
49.82819 1.60843 0.254436 -0.203456 10.6041 0.308395 0.08922963
68.16422 1.59887 0.260095 -0.2029 10.6041 0.255218 0.093231285
92.43929 1.60827 0.241402 -0.202879 10.6041 0.30215 0.092076285
273.44239 1.62498 0.251732 -0.205709 10.6041 -0.290641 0.20300175
308.3 1.60223 0.267385 -0.192987 10.6041 -0.224031 0.13788915
325.90928 1.59185 0.256447 -0.191418 10.6041 -0.145822 0.11032455
336.95533 1.61232 0.256517 -0.190041 10.6041 -0.281233 0.10781715
351.3847 1.61996 0.252511 -0.204015 10.6041 -0.0275351 0.058065945
5.95114 1.48328 0.125891 -0.241116 10.6041 -0.00345378 0.07079751000000001
16.90919 1.51174 0.124172 -0.259521 10.6041 0.0941391 0.04629996
27.59777 1.54869 0.120064 -0.288331 10.6041 0.156746 0.027173054999999998
37.93382 1.57597 0.112074 -0.300369 10.6041 0.179279 0.02115099
47.71392 1.56833 0.10452 -0.292301 10.6041 0.222575 0.02508933
