# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
142.33 1.63 0.185 0.15 5.75 0.432 0.0402
157.4 1.63 0.185 0.15 5.75 0.4437 0.0395
172.47 1.63 0.185 0.15 5.75 0.4609 0.0466
187.53 1.63 0.185 0.15 5.75 0.4094 0.0462
202.6 1.63 0.185 0.15 5.75 0.4275 0.04
217.67 1.63 0.185 0.15 5.75 0.5081 0.0459
232.73 1.63 0.185 0.15 5.75 0.5089 0.0519
247.79 1.63 0.185 0.15 5.75 0.8021 0.0621
262.86 1.63 0.185 0.15 5.75 0.789 0.0528
277.93 1.63 0.185 0.15 5.75 0.9986 0.0628
292.67 1.63 0.185 0.15 5.75 1.7187 0.0922
306.43 1.63 0.185 0.15 5.75 2.3761 0.1201
54.03 1.63 0.185 0.2 5.75 1.8659 0.1077
67.05 1.63 0.185 0.2 5.75 1.0312 0.0659
82.04 1.63 0.185 0.2 5.75 0.7685 0.0537
97.12 1.63 0.185 0.2 5.75 0.5843 0.0429
112.19 1.63 0.185 0.2 5.75 0.4091 0.0381
127.26 1.63 0.185 0.2 5.75 0.3332 0.0397
142.33 1.63 0.185 0.2 5.75 0.2874 0.0338
157.4 1.63 0.185 0.2 5.75 0.2216 0.0258
172.47 1.63 0.185 0.2 5.75 0.2159 0.0297
187.53 1.63 0.185 0.2 5.75 0.2606 0.0348
202.6 1.63 0.185 0.2 5.75 0.2588 0.0306
217.67 1.63 0.185 0.2 5.75 0.3185 0.0328
232.74 1.63 0.185 0.2 5.75 0.3805 0.0426
247.81 1.63 0.185 0.2 5.75 0.4863 0.0476
262.88 1.63 0.185 0.2 5.75 0.5579 0.0425
277.96 1.63 0.185 0.2 5.75 0.7526 0.0515
292.95 1.63 0.185 0.2 5.75 1.1869 0.0735
305.97 1.63 0.185 0.2 5.75 1.4957 0.0974
53.76 1.63 0.185 0.26 5.75 1.2772 0.0697
66.9 1.63 0.185 0.26 5.75 0.8127 0.0498
82.01 1.63 0.185 0.26 5.75 0.4741 0.0362
97.1 1.63 0.185 0.26 5.75 0.3527 0.0272
112.18 1.63 0.185 0.26 5.75 0.2737 0.0252
127.25 1.63 0.185 0.26 5.75 0.2639 0.0287
142.32 1.63 0.185 0.26 5.75 0.1949 0.0232
157.4 1.63 0.185 0.26 5.75 0.215 0.022
172.47 1.63 0.185 0.26 5.75 0.183 0.0228
187.53 1.63 0.185 0.26 5.75 0.1491 0.0221
202.6 1.63 0.185 0.26 5.75 0.2133 0.0237
217.68 1.63 0.185 0.26 5.75 0.1949 0.0208
232.75 1.63 0.185 0.26 5.75 0.2512 0.0264
247.82 1.63 0.185 0.26 5.75 0.2468 0.0272
262.9 1.63 0.185 0.26 5.75 0.348 0.028
277.99 1.63 0.185 0.26 5.75 0.403 0.0298
293.1 1.63 0.185 0.26 5.75 0.6733 0.0462
306.24 1.63 0.185 0.26 5.75 1.1279 0.0703
53.05 1.63 0.185 0.34 5.75 0.7683 0.0425
66.88 1.63 0.185 0.34 5.75 0.3719 0.0281
81.99 1.63 0.185 0.34 5.75 0.3068 0.0254
97.09 1.63 0.185 0.34 5.75 0.2205 0.0196
112.17 1.63 0.185 0.34 5.75 0.1387 0.0151
127.25 1.63 0.185 0.34 5.75 0.1466 0.0183
142.32 1.63 0.185 0.34 5.75 0.0884 0.013
157.39 1.63 0.185 0.34 5.75 0.1179 0.0141
172.46 1.63 0.185 0.34 5.75 0.12 0.0155
187.54 1.63 0.185 0.34 5.75 0.0933 0.015
202.61 1.63 0.185 0.34 5.75 0.0957 0.0137
217.68 1.63 0.185 0.34 5.75 0.1164 0.0135
232.75 1.63 0.185 0.34 5.75 0.1393 0.0171
247.83 1.63 0.185 0.34 5.75 0.1679 0.0199
262.91 1.63 0.185 0.34 5.75 0.165 0.0168
278.01 1.63 0.185 0.34 5.75 0.3074 0.0227
293.12 1.63 0.185 0.34 5.75 0.4551 0.0329
306.95 1.63 0.185 0.34 5.75 0.6423 0.0432
51.94 1.63 0.185 0.45 5.75 0.3802 0.0211
66.86 1.63 0.185 0.45 5.75 0.2752 0.0203
81.98 1.63 0.185 0.45 5.75 0.1494 0.0148
97.08 1.63 0.185 0.45 5.75 0.1338 0.0124
112.16 1.63 0.185 0.45 5.75 0.0752 0.0091
127.24 1.63 0.185 0.45 5.75 0.0834 0.0115
142.32 1.63 0.185 0.45 5.75 0.064 0.0101
157.39 1.63 0.185 0.45 5.75 0.0554 0.0078
172.47 1.63 0.185 0.45 5.75 0.0673 0.0094
187.53 1.63 0.185 0.45 5.75 0.0638 0.0111
202.61 1.63 0.185 0.45 5.75 0.0639 0.0096
217.68 1.63 0.185 0.45 5.75 0.0636 0.0084
232.76 1.63 0.185 0.45 5.75 0.06 0.0087
247.84 1.63 0.185 0.45 5.75 0.1035 0.0126
262.92 1.63 0.185 0.45 5.75 0.0855 0.0099
278.02 1.63 0.185 0.45 5.75 0.1542 0.0134
293.14 1.63 0.185 0.45 5.75 0.2421 0.019
308.06 1.63 0.185 0.45 5.75 0.4066 0.0264
7.48 1.64 0.214 0.11 5.75 2.0259 0.1136
22.34 1.64 0.214 0.11 5.75 1.7908 0.0871
37.19 1.64 0.214 0.11 5.75 1.4193 0.0742
52.16 1.64 0.214 0.11 5.75 1.179 0.0768
67.15 1.64 0.214 0.11 5.75 0.7101 0.0718
82.16 1.64 0.214 0.11 5.75 0.5965 0.0566
97.19 1.64 0.214 0.11 5.75 0.5707 0.0473
112.23 1.64 0.214 0.11 5.75 0.4512 0.0427
127.27 1.64 0.214 0.11 5.75 0.546 0.0621
142.33 1.64 0.214 0.11 5.75 0.3385 0.0412
157.39 1.64 0.214 0.11 5.75 0.3043 0.036
172.46 1.64 0.214 0.11 5.75 0.2427 0.0391
187.54 1.64 0.214 0.11 5.75 0.2949 0.0485
202.61 1.64 0.214 0.11 5.75 0.2527 0.0333
217.67 1.64 0.214 0.11 5.75 0.3977 0.0434
232.73 1.64 0.214 0.11 5.75 0.4259 0.0533
247.77 1.64 0.214 0.11 5.75 0.4539 0.043
262.81 1.64 0.214 0.11 5.75 0.5948 0.0481
277.84 1.64 0.214 0.11 5.75 0.6068 0.0559
292.85 1.64 0.214 0.11 5.75 0.8352 0.0766
307.84 1.64 0.214 0.11 5.75 1.3076 0.0831
322.81 1.64 0.214 0.11 5.75 1.6096 0.0818
337.66 1.64 0.214 0.11 5.75 2.0262 0.0943
352.52 1.64 0.214 0.11 5.75 1.961 0.111
7.71 1.64 0.214 0.15 5.75 1.9968 0.1019
22.63 1.64 0.214 0.15 5.75 1.6764 0.0718
37.13 1.64 0.214 0.15 5.75 1.2105 0.0545
52.04 1.64 0.214 0.15 5.75 0.946 0.0511
67.07 1.64 0.214 0.15 5.75 0.6329 0.0524
82.1 1.64 0.214 0.15 5.75 0.5589 0.0483
97.15 1.64 0.214 0.15 5.75 0.4107 0.0348
112.2 1.64 0.214 0.15 5.75 0.3 0.0299
127.26 1.64 0.214 0.15 5.75 0.2569 0.0311
142.32 1.64 0.214 0.15 5.75 0.2389 0.0292
157.39 1.64 0.214 0.15 5.75 0.2599 0.027
172.46 1.64 0.214 0.15 5.75 0.1589 0.0229
187.54 1.64 0.214 0.15 5.75 0.1601 0.0273
202.61 1.64 0.214 0.15 5.75 0.1951 0.0232
217.68 1.64 0.214 0.15 5.75 0.1924 0.0226
232.74 1.64 0.214 0.15 5.75 0.2721 0.0333
247.8 1.64 0.214 0.15 5.75 0.2935 0.0327
262.85 1.64 0.214 0.15 5.75 0.3542 0.0315
277.9 1.64 0.214 0.15 5.75 0.4838 0.0401
292.93 1.64 0.214 0.15 5.75 0.7229 0.0573
307.96 1.64 0.214 0.15 5.75 0.9416 0.0593
322.87 1.64 0.214 0.15 5.75 1.2317 0.0571
337.37 1.64 0.214 0.15 5.75 1.7289 0.0703
352.29 1.64 0.214 0.15 5.75 2.1553 0.1017
8.26 1.64 0.214 0.2 5.75 2.0263 0.1644
23.48 1.64 0.214 0.2 5.75 1.7346 0.0912
37.27 1.64 0.214 0.2 5.75 1.0673 0.0512
51.94 1.64 0.214 0.2 5.75 0.7463 0.0432
66.99 1.64 0.214 0.2 5.75 0.4562 0.0409
82.05 1.64 0.214 0.2 5.75 0.356 0.0361
97.12 1.64 0.214 0.2 5.75 0.251 0.0262
112.18 1.64 0.214 0.2 5.75 0.2218 0.0241
127.25 1.64 0.214 0.2 5.75 0.1546 0.0239
142.32 1.64 0.214 0.2 5.75 0.1522 0.0245
157.39 1.64 0.214 0.2 5.75 0.1248 0.0182
172.46 1.64 0.214 0.2 5.75 0.1746 0.0252
187.54 1.64 0.214 0.2 5.75 0.1159 0.0233
202.61 1.64 0.214 0.2 5.75 0.1466 0.0209
217.68 1.64 0.214 0.2 5.75 0.1171 0.018
232.75 1.64 0.214 0.2 5.75 0.2102 0.0301
247.82 1.64 0.214 0.2 5.75 0.19 0.026
262.88 1.64 0.214 0.2 5.75 0.2235 0.0246
277.95 1.64 0.214 0.2 5.75 0.3535 0.0313
293.01 1.64 0.214 0.2 5.75 0.5191 0.0439
308.06 1.64 0.214 0.2 5.75 0.7353 0.0515
322.73 1.64 0.214 0.2 5.75 1.1043 0.0543
336.52 1.64 0.214 0.2 5.75 1.7522 0.0843
351.74 1.64 0.214 0.2 5.75 2.8289 0.1702
25.19 1.64 0.214 0.26 5.75 1.8274 0.1274
37.58 1.64 0.214 0.26 5.75 0.8814 0.0422
51.84 1.64 0.214 0.26 5.75 0.533 0.0303
66.93 1.64 0.214 0.26 5.75 0.3295 0.0275
82.01 1.64 0.214 0.26 5.75 0.2213 0.0234
97.09 1.64 0.214 0.26 5.75 0.1959 0.0188
112.16 1.64 0.214 0.26 5.75 0.1617 0.017
127.24 1.64 0.214 0.26 5.75 0.1043 0.0164
142.31 1.64 0.214 0.26 5.75 0.0851 0.0165
157.39 1.64 0.214 0.26 5.75 0.0813 0.0149
172.46 1.64 0.214 0.26 5.75 0.0882 0.0176
187.54 1.64 0.214 0.26 5.75 0.1008 0.0227
202.61 1.64 0.214 0.26 5.75 0.0678 0.0139
217.69 1.64 0.214 0.26 5.75 0.1168 0.017
232.76 1.64 0.214 0.26 5.75 0.0879 0.0153
247.84 1.64 0.214 0.26 5.75 0.1397 0.0189
262.91 1.64 0.214 0.26 5.75 0.1744 0.0174
277.99 1.64 0.214 0.26 5.75 0.2087 0.0187
293.07 1.64 0.214 0.26 5.75 0.3302 0.0289
308.16 1.64 0.214 0.26 5.75 0.4817 0.0352
322.42 1.64 0.214 0.26 5.75 0.7951 0.0408
334.81 1.64 0.214 0.26 5.75 1.4601 0.0938
37.97 1.64 0.214 0.34 5.75 0.6097 0.0331
51.74 1.64 0.214 0.34 5.75 0.3476 0.0212
66.87 1.64 0.214 0.34 5.75 0.2082 0.019
81.97 1.64 0.214 0.34 5.75 0.1666 0.0182
97.06 1.64 0.214 0.34 5.75 0.1208 0.0132
112.15 1.64 0.214 0.34 5.75 0.093 0.0112
127.23 1.64 0.214 0.34 5.75 0.0673 0.0131
142.31 1.64 0.214 0.34 5.75 0.0576 0.015
157.38 1.64 0.214 0.34 5.75 0.0816 0.02
172.46 1.64 0.214 0.34 5.75 0.0767 0.0237
202.62 1.64 0.214 0.34 5.75 0.0632 0.0188
217.69 1.64 0.214 0.34 5.75 0.0894 0.0171
232.77 1.64 0.214 0.34 5.75 0.0623 0.0128
247.85 1.64 0.214 0.34 5.75 0.078 0.0131
262.94 1.64 0.214 0.34 5.75 0.1055 0.0118
278.03 1.64 0.214 0.34 5.75 0.1572 0.0142
293.13 1.64 0.214 0.34 5.75 0.2614 0.0224
308.26 1.64 0.214 0.34 5.75 0.361 0.0277
322.03 1.64 0.214 0.34 5.75 0.5869 0.0335
38.02 1.64 0.214 0.45 5.75 0.397 0.0223
51.66 1.64 0.214 0.45 5.75 0.2142 0.0137
66.82 1.64 0.214 0.45 5.75 0.1572 0.0132
81.94 1.64 0.214 0.45 5.75 0.083 0.0105
97.04 1.64 0.214 0.45 5.75 0.0554 0.0075
112.13 1.64 0.214 0.45 5.75 0.0449 0.0074
127.22 1.64 0.214 0.45 5.75 0.0468 0.0111
217.7 1.64 0.214 0.45 5.75 0.0232 0.0112
232.78 1.64 0.214 0.45 5.75 0.0566 0.0131
247.87 1.64 0.214 0.45 5.75 0.0407 0.0083
262.96 1.64 0.214 0.45 5.75 0.0501 0.0068
278.06 1.64 0.214 0.45 5.75 0.0883 0.0089
293.18 1.64 0.214 0.45 5.75 0.1116 0.0115
308.34 1.64 0.214 0.45 5.75 0.2386 0.0182
321.98 1.64 0.214 0.45 5.75 0.4454 0.0249
23.16 1.88 0.215 0.11 5.75 3.3378 0.1951
37.96 1.88 0.215 0.11 5.75 2.7154 0.1407
52.73 1.88 0.215 0.11 5.75 1.5653 0.1013
67.28 1.88 0.215 0.11 5.75 1.1438 0.0874
82.17 1.88 0.215 0.11 5.75 0.8924 0.0651
97.2 1.88 0.215 0.11 5.75 0.8012 0.0559
112.25 1.88 0.215 0.11 5.75 0.7615 0.0628
127.3 1.88 0.215 0.11 5.75 0.4652 0.0558
142.35 1.88 0.215 0.11 5.75 0.4891 0.0515
157.41 1.88 0.215 0.11 5.75 0.3936 0.0438
172.47 1.88 0.215 0.11 5.75 0.3645 0.05
202.59 1.88 0.215 0.11 5.75 0.4806 0.0434
217.65 1.88 0.215 0.11 5.75 0.506 0.0485
232.7 1.88 0.215 0.11 5.75 0.5188 0.0543
247.75 1.88 0.215 0.11 5.75 0.5895 0.0506
262.8 1.88 0.215 0.11 5.75 0.821 0.0576
277.83 1.88 0.215 0.11 5.75 0.9854 0.0734
292.72 1.88 0.215 0.11 5.75 1.2637 0.0902
307.27 1.88 0.215 0.11 5.75 1.7853 0.1035
322.04 1.88 0.215 0.11 5.75 2.6943 0.1347
336.84 1.88 0.215 0.11 5.75 3.6628 0.2011
38.98 1.88 0.215 0.15 5.75 2.3386 0.1271
52.95 1.88 0.215 0.15 5.75 1.4945 0.081
67.13 1.88 0.215 0.15 5.75 0.994 0.0652
82.11 1.88 0.215 0.15 5.75 0.696 0.0496
97.16 1.88 0.215 0.15 5.75 0.4648 0.0358
112.22 1.88 0.215 0.15 5.75 0.438 0.0387
127.28 1.88 0.215 0.15 5.75 0.3178 0.0369
142.34 1.88 0.215 0.15 5.75 0.2737 0.0311
157.4 1.88 0.215 0.15 5.75 0.2863 0.0297
172.47 1.88 0.215 0.15 5.75 0.2677 0.0333
187.53 1.88 0.215 0.15 5.75 0.2752 0.0323
202.6 1.88 0.215 0.15 5.75 0.246 0.0258
217.66 1.88 0.215 0.15 5.75 0.3135 0.0304
232.72 1.88 0.215 0.15 5.75 0.4341 0.0419
247.78 1.88 0.215 0.15 5.75 0.4061 0.0386
262.84 1.88 0.215 0.15 5.75 0.494 0.0379
277.89 1.88 0.215 0.15 5.75 0.6686 0.0485
292.87 1.88 0.215 0.15 5.75 0.998 0.0661
307.05 1.88 0.215 0.15 5.75 1.6037 0.0873
321.02 1.88 0.215 0.15 5.75 1.948 0.1074
53.14 1.88 0.215 0.2 5.75 1.1752 0.0648
66.99 1.88 0.215 0.2 5.75 0.6188 0.0463
82.06 1.88 0.215 0.2 5.75 0.4684 0.0401
97.14 1.88 0.215 0.2 5.75 0.3384 0.03
112.2 1.88 0.215 0.2 5.75 0.2777 0.0284
127.27 1.88 0.215 0.2 5.75 0.2371 0.0301
142.33 1.88 0.215 0.2 5.75 0.1954 0.0248
157.4 1.88 0.215 0.2 5.75 0.1745 0.0208
172.47 1.88 0.215 0.2 5.75 0.1999 0.0262
187.53 1.88 0.215 0.2 5.75 0.1874 0.0266
202.6 1.88 0.215 0.2 5.75 0.1398 0.0201
217.67 1.88 0.215 0.2 5.75 0.1782 0.0225
232.73 1.88 0.215 0.2 5.75 0.2625 0.0322
247.8 1.88 0.215 0.2 5.75 0.2659 0.031
262.86 1.88 0.215 0.2 5.75 0.388 0.0332
277.94 1.88 0.215 0.2 5.75 0.5381 0.0399
293.01 1.88 0.215 0.2 5.75 0.6778 0.05
306.86 1.88 0.215 0.2 5.75 0.9436 0.0615
53.05 1.88 0.215 0.26 5.75 0.7443 0.0404
66.93 1.88 0.215 0.26 5.75 0.4401 0.0316
82.03 1.88 0.215 0.26 5.75 0.3138 0.0264
97.12 1.88 0.215 0.26 5.75 0.2632 0.0214
112.19 1.88 0.215 0.26 5.75 0.1565 0.017
127.26 1.88 0.215 0.26 5.75 0.1554 0.0194
142.33 1.88 0.215 0.26 5.75 0.1348 0.0176
157.4 1.88 0.215 0.26 5.75 0.0947 0.0125
172.47 1.88 0.215 0.26 5.75 0.1333 0.0179
187.53 1.88 0.215 0.26 5.75 0.1023 0.0174
202.6 1.88 0.215 0.26 5.75 0.1361 0.0164
217.67 1.88 0.215 0.26 5.75 0.134 0.0162
232.74 1.88 0.215 0.26 5.75 0.1496 0.0201
247.81 1.88 0.215 0.26 5.75 0.1865 0.0225
262.88 1.88 0.215 0.26 5.75 0.2104 0.0193
277.97 1.88 0.215 0.26 5.75 0.3472 0.0251
293.07 1.88 0.215 0.26 5.75 0.4599 0.0332
306.95 1.88 0.215 0.26 5.75 0.7515 0.0454
52.72 1.88 0.215 0.34 5.75 0.4224 0.0246
66.9 1.88 0.215 0.34 5.75 0.2735 0.0217
82.01 1.88 0.215 0.34 5.75 0.19 0.0184
97.1 1.88 0.215 0.34 5.75 0.1485 0.014
112.18 1.88 0.215 0.34 5.75 0.1113 0.0125
127.25 1.88 0.215 0.34 5.75 0.0847 0.0122
142.32 1.88 0.215 0.34 5.75 0.0642 0.0102
157.4 1.88 0.215 0.34 5.75 0.0811 0.0102
172.46 1.88 0.215 0.34 5.75 0.0739 0.0113
187.54 1.88 0.215 0.34 5.75 0.054 0.0104
202.6 1.88 0.215 0.34 5.75 0.0572 0.0096
217.68 1.88 0.215 0.34 5.75 0.0659 0.0097
232.75 1.88 0.215 0.34 5.75 0.0634 0.0105
247.82 1.88 0.215 0.34 5.75 0.0911 0.0133
262.9 1.88 0.215 0.34 5.75 0.1362 0.0135
277.99 1.88 0.215 0.34 5.75 0.192 0.0161
293.1 1.88 0.215 0.34 5.75 0.303 0.0234
307.28 1.88 0.215 0.34 5.75 0.4515 0.0296
51.98 1.88 0.215 0.45 5.75 0.2599 0.0149
66.87 1.88 0.215 0.45 5.75 0.1669 0.0136
81.99 1.88 0.215 0.45 5.75 0.1014 0.0111
97.08 1.88 0.215 0.45 5.75 0.0874 0.0091
112.17 1.88 0.215 0.45 5.75 0.0575 0.007
127.24 1.88 0.215 0.45 5.75 0.0325 0.0062
142.32 1.88 0.215 0.45 5.75 0.0395 0.0071
157.4 1.88 0.215 0.45 5.75 0.047 0.007
172.46 1.88 0.215 0.45 5.75 0.0384 0.0068
187.54 1.88 0.215 0.45 5.75 0.0354 0.0073
202.6 1.88 0.215 0.45 5.75 0.054 0.0091
217.68 1.88 0.215 0.45 5.75 0.0415 0.0066
232.76 1.88 0.215 0.45 5.75 0.0455 0.0073
247.83 1.88 0.215 0.45 5.75 0.0633 0.0091
262.92 1.88 0.215 0.45 5.75 0.0747 0.0085
278.01 1.88 0.215 0.45 5.75 0.1021 0.0096
293.13 1.88 0.215 0.45 5.75 0.1669 0.0142
308.02 1.88 0.215 0.45 5.75 0.2629 0.0182
317.78 1.88 0.215 0.45 5.75 0.3525 0.0374
7.44 1.79 0.244 0.11 5.75 0.9228 0.0721
22.34 1.79 0.244 0.11 5.75 0.7688 0.0553
37.27 1.79 0.244 0.11 5.75 0.6802 0.0463
52.23 1.79 0.244 0.11 5.75 0.5245 0.0421
67.21 1.79 0.244 0.11 5.75 0.4598 0.0479
82.21 1.79 0.244 0.11 5.75 0.4173 0.0486
97.22 1.79 0.244 0.11 5.75 0.404 0.0407
112.25 1.79 0.244 0.11 5.75 0.2445 0.0337
127.28 1.79 0.244 0.11 5.75 0.2346 0.0498
142.33 1.79 0.244 0.11 5.75 0.1501 0.0682
157.39 1.79 0.244 0.11 5.75 0.1332 0.0671
247.75 1.79 0.244 0.11 5.75 0.2823 0.0379
262.78 1.79 0.244 0.11 5.75 0.2947 0.0325
277.79 1.79 0.244 0.11 5.75 0.4555 0.0471
292.79 1.79 0.244 0.11 5.75 0.3275 0.0422
307.77 1.79 0.244 0.11 5.75 0.5403 0.0466
322.73 1.79 0.244 0.11 5.75 0.7645 0.0516
337.66 1.79 0.244 0.11 5.75 0.7752 0.0523
352.56 1.79 0.244 0.11 5.75 0.9391 0.0701
7.42 1.79 0.244 0.15 5.75 1.0445 0.0618
22.25 1.79 0.244 0.15 5.75 0.8147 0.0464
37.15 1.79 0.244 0.15 5.75 0.7672 0.042
52.12 1.79 0.244 0.15 5.75 0.528 0.0357
67.12 1.79 0.244 0.15 5.75 0.3724 0.0373
82.14 1.79 0.244 0.15 5.75 0.2828 0.0323
97.17 1.79 0.244 0.15 5.75 0.2293 0.0234
112.21 1.79 0.244 0.15 5.75 0.1818 0.02
127.27 1.79 0.244 0.15 5.75 0.2182 0.0315
142.32 1.79 0.244 0.15 5.75 0.1612 0.0329
157.39 1.79 0.244 0.15 5.75 0.1086 0.0294
172.46 1.79 0.244 0.15 5.75 0.1541 0.0491
187.54 1.79 0.244 0.15 5.75 0.1199 0.0546
202.61 1.79 0.244 0.15 5.75 0.1411 0.0383
217.68 1.79 0.244 0.15 5.75 0.1512 0.0286
232.73 1.79 0.244 0.15 5.75 0.1274 0.0243
247.79 1.79 0.244 0.15 5.75 0.1943 0.023
262.83 1.79 0.244 0.15 5.75 0.2291 0.0227
277.86 1.79 0.244 0.15 5.75 0.3598 0.0326
292.88 1.79 0.244 0.15 5.75 0.3639 0.0381
307.88 1.79 0.244 0.15 5.75 0.5853 0.0441
322.85 1.79 0.244 0.15 5.75 0.725 0.0424
337.75 1.79 0.244 0.15 5.75 0.8891 0.0455
352.58 1.79 0.244 0.15 5.75 1.0467 0.0573
7.52 1.79 0.244 0.2 5.75 0.9157 0.055
22.29 1.79 0.244 0.2 5.75 0.8046 0.045
37.03 1.79 0.244 0.2 5.75 0.6066 0.0342
52.02 1.79 0.244 0.2 5.75 0.4434 0.03
67.04 1.79 0.244 0.2 5.75 0.3548 0.0335
82.09 1.79 0.244 0.2 5.75 0.2085 0.0265
97.14 1.79 0.244 0.2 5.75 0.1219 0.0168
112.19 1.79 0.244 0.2 5.75 0.1078 0.0148
127.25 1.79 0.244 0.2 5.75 0.0996 0.017
142.32 1.79 0.244 0.2 5.75 0.1133 0.0236
157.39 1.79 0.244 0.2 5.75 0.0752 0.0163
172.46 1.79 0.244 0.2 5.75 0.0729 0.0205
202.61 1.79 0.244 0.2 5.75 0.0993 0.0214
217.68 1.79 0.244 0.2 5.75 0.133 0.0214
232.75 1.79 0.244 0.2 5.75 0.0839 0.0172
247.81 1.79 0.244 0.2 5.75 0.1148 0.0177
262.86 1.79 0.244 0.2 5.75 0.129 0.0168
277.91 1.79 0.244 0.2 5.75 0.2297 0.0239
292.96 1.79 0.244 0.2 5.75 0.2418 0.0283
307.98 1.79 0.244 0.2 5.75 0.5125 0.0408
322.97 1.79 0.244 0.2 5.75 0.5915 0.0358
337.71 1.79 0.244 0.2 5.75 0.7738 0.0401
352.48 1.79 0.244 0.2 5.75 0.9827 0.0526
7.94 1.79 0.244 0.26 5.75 0.9687 0.0622
22.8 1.79 0.244 0.26 5.75 0.7506 0.0394
36.9 1.79 0.244 0.26 5.75 0.4449 0.0243
51.92 1.79 0.244 0.26 5.75 0.3577 0.0221
66.98 1.79 0.244 0.26 5.75 0.2284 0.0204
82.04 1.79 0.244 0.26 5.75 0.1546 0.0186
97.11 1.79 0.244 0.26 5.75 0.1155 0.0139
112.17 1.79 0.244 0.26 5.75 0.097 0.0127
127.24 1.79 0.244 0.26 5.75 0.0862 0.0153
142.31 1.79 0.244 0.26 5.75 0.0511 0.0145
157.38 1.79 0.244 0.26 5.75 0.0441 0.0149
172.46 1.79 0.244 0.26 5.75 0.095 0.0263
187.54 1.79 0.244 0.26 5.75 0.0736 0.0285
202.62 1.79 0.244 0.26 5.75 0.0792 0.021
217.69 1.79 0.244 0.26 5.75 0.0564 0.0132
232.76 1.79 0.244 0.26 5.75 0.0652 0.0142
247.83 1.79 0.244 0.26 5.75 0.1025 0.0159
262.89 1.79 0.244 0.26 5.75 0.1127 0.0133
277.96 1.79 0.244 0.26 5.75 0.1456 0.0147
293.02 1.79 0.244 0.26 5.75 0.2293 0.0217
308.08 1.79 0.244 0.26 5.75 0.3108 0.0261
323.1 1.79 0.244 0.26 5.75 0.4629 0.0267
337.2 1.79 0.244 0.26 5.75 0.7417 0.0351
352.06 1.79 0.244 0.26 5.75 1.1343 0.0594
24.21 1.8 0.244 0.34 5.75 0.6359 0.0433
36.86 1.8 0.244 0.34 5.75 0.3775 0.02
51.81 1.8 0.244 0.34 5.75 0.2216 0.0151
66.91 1.8 0.244 0.34 5.75 0.1277 0.0129
82 1.8 0.244 0.34 5.75 0.0778 0.0113
97.08 1.8 0.244 0.34 5.75 0.0699 0.0097
112.15 1.8 0.244 0.34 5.75 0.0516 0.009
127.23 1.8 0.244 0.34 5.75 0.0551 0.0134
157.38 1.8 0.244 0.34 5.75 0.0316 0.019
202.62 1.8 0.244 0.34 5.75 0.0564 0.0292
217.69 1.8 0.244 0.34 5.75 0.1114 0.0331
232.77 1.8 0.244 0.34 5.75 0.0517 0.0145
247.85 1.8 0.244 0.34 5.75 0.0663 0.0131
262.92 1.8 0.244 0.34 5.75 0.0895 0.0103
278 1.8 0.244 0.34 5.75 0.0878 0.0094
293.09 1.8 0.244 0.34 5.75 0.1615 0.0158
308.19 1.8 0.244 0.34 5.75 0.2246 0.0189
323.14 1.8 0.244 0.34 5.75 0.3849 0.0218
335.79 1.8 0.244 0.34 5.75 0.6702 0.0367
36.83 1.8 0.244 0.45 5.75 0.2675 0.0142
51.71 1.8 0.244 0.45 5.75 0.1461 0.0102
66.84 1.8 0.244 0.45 5.75 0.082 0.0081
81.95 1.8 0.244 0.45 5.75 0.0556 0.0078
97.05 1.8 0.244 0.45 5.75 0.0483 0.0073
112.14 1.8 0.244 0.45 5.75 0.0342 0.0078
232.78 1.8 0.244 0.45 5.75 0.0363 0.0184
247.86 1.8 0.244 0.45 5.75 0.0361 0.0107
262.95 1.8 0.244 0.45 5.75 0.042 0.0062
278.05 1.8 0.244 0.45 5.75 0.0617 0.0065
293.16 1.8 0.244 0.45 5.75 0.1165 0.0107
308.29 1.8 0.244 0.45 5.75 0.1219 0.0116
323.17 1.8 0.244 0.45 5.75 0.2596 0.0151
7.54 2.12 0.244 0.11 5.75 1.5346 0.0956
22.6 2.12 0.244 0.11 5.75 1.4207 0.0742
37.61 2.12 0.244 0.11 5.75 1.0404 0.056
52.44 2.12 0.244 0.11 5.75 0.8799 0.0565
67.2 2.12 0.244 0.11 5.75 0.6952 0.0555
82.22 2.12 0.244 0.11 5.75 0.5983 0.0487
97.24 2.12 0.244 0.11 5.75 0.507 0.0411
112.27 2.12 0.244 0.11 5.75 0.3218 0.037
127.31 2.12 0.244 0.11 5.75 0.2593 0.0463
142.36 2.12 0.244 0.11 5.75 0.2583 0.0513
157.41 2.12 0.244 0.11 5.75 0.205 0.0453
172.47 2.12 0.244 0.11 5.75 0.156 0.0525
187.53 2.12 0.244 0.11 5.75 0.159 0.0537
202.59 2.12 0.244 0.11 5.75 0.1964 0.0444
217.64 2.12 0.244 0.11 5.75 0.3118 0.0545
232.69 2.12 0.244 0.11 5.75 0.3251 0.0542
247.73 2.12 0.244 0.11 5.75 0.3892 0.0409
262.76 2.12 0.244 0.11 5.75 0.3741 0.0348
277.78 2.12 0.244 0.11 5.75 0.6233 0.0508
292.8 2.12 0.244 0.11 5.75 0.7363 0.0564
